Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE58,OUT035,2106.5235060489
FDC05,OUT019,2268.9653767195873
FDY15,OUT046,2830.86529269163
FDG14,OUT046,2455.1216353351433
FDL08,OUT049,4136.639809204343
FDQ47,OUT013,1228.5415206030152
FDN12,OUT035,2085.3305214457823
FDW10,OUT013,3427.2921555053617
FDD02,OUT035,2158.283849114522
FDX35,OUT010,2609.008114770312
FDT35,OUT046,3269.2779587048285
DRN47,OUT019,2455.1216353351433
FDB11,OUT010,2887.4129810026393
FDN20,OUT045,3382.2993830838423
FDB59,OUT035,4004.3782044744016
FDJ58,OUT045,3427.2921555053617
FDU60,OUT046,3269.2779587048285
FDS03,OUT049,1421.1196686980604
FDU40,OUT019,2455.1216353351433
DRH15,OUT049,1344.6559665236055
FDD04,OUT027,3794.4971256038684
FDQ01,OUT046,4119.010667103939
FDF28,OUT035,2337.5346771653503
FDD22,OUT010,1731.9115259545667
FDY19,OUT046,2158.283849114522
FDN33,OUT035,1614.3191216509742
FDV36,OUT035,2337.5346771653503
FDW01,OUT010,2106.5235060489
FDJ28,OUT049,3667.372092705895
FDB17,OUT035,3427.2921555053617
FDM40,OUT049,2447.522865795206
FDV46,OUT045,2158.283849114522
FDQ44,OUT049,2158.283849114522
NCD42,OUT046,1344.6559665236055
DRH37,OUT046,3269.2779587048285
FDR10,OUT018,2455.1216353351433
NCD06,OUT027,2410.4524967213097
FDI53,OUT046,2830.86529269163
FDG16,OUT035,3832.7725078608205
DRB25,OUT046,1731.9115259545667
FDY09,OUT046,3667.372092705895
FDX48,OUT045,2674.8468521815066
FDC03,OUT010,2455.1216353351433
FDT47,OUT035,1731.9115259545667
FDW44,OUT027,4724.98861040581
FDT24,OUT017,1534.0741487664063
FDT12,OUT019,2396.475298039214
NCS38,OUT035,2158.283849114522
FDO39,OUT035,3427.2921555053617
FDA13,OUT046,1344.6559665236055
FDO48,OUT035,4119.010667103939
DRJ01,OUT017,3052.8852631015943
FDD53,OUT018,1228.5415206030152
NCT05,OUT049,5391.00830739777
FDQ51,OUT045,1344.6559665236055
FDU60,OUT013,3052.8852631015943
FDC59,OUT046,1421.1196686980604
FDP36,OUT035,1344.6559665236055
NCM19,OUT017,2085.3305214457823
FDL16,OUT035,1344.6559665236055
FDE50,OUT018,3354.5576251303514
NCR18,OUT013,1367.9724074074072
NCD30,OUT035,1731.9115259545667
FDH31,OUT013,1731.9115259545667
FDD56,OUT019,2170.505417155173
FDC47,OUT049,4119.010667103939
FDZ21,OUT045,1664.5464096514752
FDM01,OUT049,1731.9115259545667
FDF24,OUT013,1534.0741487664063
FDW23,OUT017,1344.6559665236055
FDY52,OUT018,1228.5415206030152
DRH37,OUT027,4272.584767572993
DRO47,OUT027,3148.9417595419845
FDR25,OUT049,4270.767236082471
FDQ24,OUT027,6014.784980392151
DRJ51,OUT018,3462.078176094264
NCU06,OUT035,4119.010667103939
NCV18,OUT018,1421.1196686980604
NCC06,OUT027,3794.4971256038684
FDZ01,OUT018,1694.1995558080828
FDT14,OUT017,2170.505417155173
FDD11,OUT019,2609.008114770312
FDN09,OUT017,4619.051718753353
NCO18,OUT010,2455.1216353351433
FDZ50,OUT045,3427.2921555053617
FDS44,OUT013,4119.010667103939
FDI36,OUT045,3465.84214391891
FDA26,OUT010,2854.6408651641955
NCY53,OUT049,2158.283849114522
FDF32,OUT049,3667.372092705895
FDF59,OUT010,1731.9115259545667
FDB20,OUT046,1534.0741487664063
DRH11,OUT035,1344.6559665236055
FDT03,OUT049,3427.2921555053617
NCH06,OUT035,4271.638563027145
FDR55,OUT049,3427.2921555053617
FDI10,OUT035,3427.2921555053617
FDZ12,OUT045,2447.522865795206
FDM12,OUT049,3667.372092705895
DRB25,OUT045,1731.9115259545667
NCS41,OUT013,3427.2921555053617
NCT53,OUT049,3369.676037224761
NCD55,OUT013,1367.9724074074072
FDY08,OUT049,2447.522865795206
NCP55,OUT049,1344.6559665236055
FDA33,OUT013,2455.1216353351433
FDQ33,OUT013,2455.1216353351433
FDE45,OUT027,4773.838524222211
FDT26,OUT013,2170.505417155173
NCV53,OUT049,4271.638563027145
FDK60,OUT027,2852.885860504199
NCJ29,OUT046,1534.0741487664063
FDI15,OUT045,5303.425224073295
FDX21,OUT013,1977.9716556390977
FDV49,OUT019,2080.305880174291
DRO59,OUT046,1534.0741487664063
FDZ14,OUT045,2337.5346771653503
FDP32,OUT027,3758.4300852459055
FDC33,OUT017,3465.84214391891
FDT14,OUT010,2106.5235060489
NCN54,OUT027,2556.221119638817
FDR57,OUT027,3980.6182247349802
DRK12,OUT046,1344.6559665236055
FDX52,OUT049,3465.84214391891
FDX08,OUT010,2455.1216353351433
FDP10,OUT010,1421.1196686980604
NCP50,OUT045,1534.0741487664063
NCL06,OUT013,5409.6187793319295
FDP25,OUT013,4198.7524090509
FDE53,OUT013,1731.9115259545667
FDL27,OUT017,1421.1196686980604
FDC35,OUT049,3427.2921555053617
DRJ47,OUT010,2609.008114770312
FDD16,OUT018,1421.1196686980604
NCN42,OUT049,2674.8468521815066
FDC38,OUT027,3758.4300852459055
NCO07,OUT045,3719.8763989784147
FDQ20,OUT049,1344.6559665236055
FDI32,OUT046,2158.283849114522
FDN20,OUT010,2395.718448918912
DRJ51,OUT027,5840.571415044253
FDU08,OUT045,1731.9115259545667
DRN37,OUT019,2106.5235060489
FDD05,OUT010,2085.3305214457823
FDW15,OUT046,2556.221119638817
FDI52,OUT046,2337.5346771653503
DRM11,OUT049,5391.00830739777
NCO06,OUT045,1367.9724074074072
FDU38,OUT049,3427.2921555053617
FDU59,OUT018,2455.1216353351433
FDJ10,OUT046,2337.5346771653503
FDM13,OUT049,2337.5346771653503
NCJ30,OUT019,2106.5235060489
FDM45,OUT018,2106.5235060489
FDP36,OUT045,1344.6559665236055
NCD30,OUT010,1534.0741487664063
FDN48,OUT017,1731.9115259545667
FDY32,OUT049,3052.8852631015943
FDU47,OUT046,2337.5346771653503
FDF17,OUT019,2455.1216353351433
FDP34,OUT017,3052.8852631015943
FDA47,OUT049,3269.2779587048285
DRD27,OUT027,2880.4054543307075
FDW38,OUT045,1344.6559665236055
FDZ15,OUT019,1731.9115259545667
FDZ03,OUT027,5270.670954761906
NCN19,OUT049,3667.372092705895
FDG02,OUT035,3667.372092705895
FDS31,OUT035,3465.84214391891
FDW43,OUT019,2609.008114770312
FDZ47,OUT010,1534.0741487664063
FDO57,OUT017,3369.676037224761
NCL07,OUT013,1344.6559665236055
NCV42,OUT013,2085.3305214457823
FDP40,OUT017,2158.283849114522
FDP48,OUT019,2455.1216353351433
FDH21,OUT017,3269.2779587048285
NCP02,OUT049,1367.9724074074072
FDK24,OUT049,1344.6559665236055
FDC41,OUT045,1421.1196686980604
FDF08,OUT017,1534.0741487664063
FDO49,OUT017,1344.6559665236055
FDS56,OUT027,6014.784980392151
FDX46,OUT018,1228.5415206030152
FDQ07,OUT013,3719.8763989784147
FDC32,OUT010,1379.3044424521058
FDT21,OUT019,2887.4129810026393
FDG58,OUT045,2609.008114770312
FDW14,OUT049,1534.0741487664063
DRA12,OUT027,3758.4300852459055
FDV27,OUT013,1534.0741487664063
DRD25,OUT013,2106.5235060489
DRF48,OUT027,5270.670954761906
FDX24,OUT017,1614.3191216509742
DRJ51,OUT046,3685.5710473819818
FDE45,OUT045,3427.2921555053617
FDE14,OUT046,1731.9115259545667
FDG53,OUT045,2337.5346771653503
FDT08,OUT046,2556.221119638817
DRC27,OUT027,6084.491002059472
FDG20,OUT035,3427.2921555053617
FDC21,OUT046,1731.9115259545667
FDV31,OUT018,2877.3076156941515
FDB58,OUT045,2170.505417155173
FDV23,OUT046,2337.5346771653503
FDA25,OUT019,1534.0741487664063
FDC15,OUT046,2830.86529269163
FDU47,OUT049,2447.522865795206
FDE23,OUT013,1344.6559665236055
FDS08,OUT013,3369.676037224761
FDW03,OUT027,2880.4054543307075
FDJ60,OUT018,2609.008114770312
FDM34,OUT017,2170.505417155173
FDW33,OUT013,1731.9115259545667
FDZ40,OUT013,1344.6559665236055
FDE33,OUT018,1421.1196686980604
NCC06,OUT010,2085.3305214457823
FDU11,OUT046,2158.283849114522
FDL44,OUT017,3369.676037224761
NCZ29,OUT017,2337.5346771653503
FDG28,OUT010,2887.4129810026393
FDL12,OUT018,1228.5415206030152
FDD52,OUT017,1731.9115259545667
FDO15,OUT013,1421.1196686980604
NCN29,OUT027,2410.4524967213097
FDW36,OUT013,1731.9115259545667
FDB21,OUT046,4119.010667103939
FDZ28,OUT013,2170.505417155173
FDY10,OUT035,2106.5235060489
DRG39,OUT017,1344.6559665236055
FDN28,OUT013,1731.9115259545667
FDV15,OUT035,1731.9115259545667
DRI13,OUT035,4119.010667103939
FDH20,OUT046,1731.9115259545667
FDY51,OUT013,3719.8763989784147
FDE16,OUT013,4004.3782044744016
FDX40,OUT018,1228.5415206030152
FDC48,OUT018,1421.1196686980604
FDS14,OUT046,2455.1216353351433
FDX56,OUT017,4004.3782044744016
FDI10,OUT046,3427.2921555053617
FDI14,OUT013,2170.505417155173
DRM48,OUT013,1228.5415206030152
NCH07,OUT027,4226.048243724696
FDY26,OUT013,4167.42720015058
FDD02,OUT027,3182.4304398692784
FDM12,OUT046,3465.84214391891
DRF01,OUT010,2106.5235060489
FDV36,OUT046,2337.5346771653503
DRI59,OUT013,3719.8763989784147
FDV03,OUT018,2170.505417155173
FDO39,OUT017,3427.2921555053617
NCB07,OUT018,3354.5576251303514
FDH38,OUT027,3182.4304398692784
FDZ13,OUT035,1344.6559665236055
NCZ30,OUT046,2170.505417155173
NCA06,OUT035,1367.9724074074072
FDB04,OUT049,1534.0741487664063
FDN50,OUT013,1614.3191216509742
NCG06,OUT049,5288.675986157371
NCY17,OUT018,1228.5415206030152
FDC23,OUT046,3427.2921555053617
FDK33,OUT049,4119.010667103939
FDR03,OUT049,3667.372092705895
FDZ07,OUT045,1421.1196686980604
FDO38,OUT013,1534.0741487664063
FDS59,OUT046,1731.9115259545667
DRM11,OUT019,2268.9653767195873
FDX52,OUT027,5409.329331392204
DRJ35,OUT018,1228.5415206030152
NCP53,OUT046,4619.051718753353
FDW15,OUT019,2106.5235060489
DRI47,OUT045,2674.8468521815066
DRZ11,OUT035,2396.475298039214
FDS02,OUT013,3369.676037224761
DRD49,OUT018,3643.251640153443
FDW38,OUT049,1344.6559665236055
FDR21,OUT019,2395.718448918912
FDE40,OUT013,1379.3044424521058
FDI02,OUT045,2158.283849114522
FDQ04,OUT045,1344.6559665236055
FDY14,OUT017,5409.329331392204
NCT54,OUT046,1731.9115259545667
DRD25,OUT017,2106.5235060489
DRE01,OUT045,4198.7524090509
FDJ12,OUT010,2887.4129810026393
NCZ05,OUT049,1731.9115259545667
DRB25,OUT019,1534.0741487664063
NCC31,OUT045,3052.8852631015943
FDM16,OUT045,1534.0741487664063
DRG11,OUT049,1731.9115259545667
FDV24,OUT027,3794.4971256038684
FDV43,OUT046,1344.6559665236055
FDG05,OUT018,2170.505417155173
FDV23,OUT010,2085.3305214457823
FDI58,OUT018,1534.0741487664063
FDQ11,OUT017,5391.00830739777
FDC05,OUT027,5270.670954761906
FDF40,OUT013,5408.817426374263
FDU02,OUT018,3571.4223195454533
FDT32,OUT013,3465.84214391891
NCF06,OUT017,5391.00830739777
FDT46,OUT013,1344.6559665236055
FDR58,OUT010,1379.3044424521058
FDY04,OUT046,3269.2779587048285
FDT58,OUT045,3369.676037224761
FDE46,OUT049,2455.1216353351433
DRH11,OUT017,1344.6559665236055
DRI51,OUT046,3369.676037224761
FDC35,OUT017,3465.84214391891
FDP45,OUT035,4619.051718753353
FDC45,OUT017,3369.676037224761
FDU01,OUT045,3667.372092705895
FDJ53,OUT010,1731.9115259545667
FDJ46,OUT017,3427.2921555053617
FDX07,OUT013,4004.3782044744016
NCI30,OUT049,4271.638563027145
FDE47,OUT027,3758.4300852459055
FDV48,OUT045,1534.0741487664063
FDN16,OUT019,1534.0741487664063
FDM52,OUT013,2455.1216353351433
FDA32,OUT027,5654.037285217387
FDH05,OUT017,4004.3782044744016
FDW25,OUT010,1379.3044424521058
FDQ09,OUT046,2158.283849114522
NCM17,OUT010,1052.6176945454545
DRM59,OUT046,2447.522865795206
FDV47,OUT027,2556.221119638817
DRE15,OUT035,1421.1196686980604
FDS25,OUT010,1534.0741487664063
NCZ05,OUT018,1694.1995558080828
NCV05,OUT019,2106.5235060489
DRM37,OUT046,3427.2921555053617
FDV58,OUT027,5341.060227241394
FDN22,OUT027,6266.875674809831
NCO06,OUT049,1367.9724074074072
FDT56,OUT019,1137.515421949721
FDM02,OUT013,1534.0741487664063
FDA09,OUT046,3427.2921555053617
NCC06,OUT035,2337.5346771653503
NCL54,OUT049,3427.2921555053617
NCB55,OUT017,1367.9724074074072
FDB12,OUT017,1731.9115259545667
NCA54,OUT049,3427.2921555053617
NCS38,OUT049,2158.283849114522
FDC02,OUT049,5303.425224073295
FDK44,OUT019,2170.505417155173
FDE16,OUT035,3832.7725078608205
NCS05,OUT035,2337.5346771653503
FDZ59,OUT045,3269.2779587048285
FDI20,OUT017,4004.3782044744016
FDQ14,OUT046,2455.1216353351433
FDF53,OUT017,3427.2921555053617
FDW25,OUT017,1534.0741487664063
NCQ43,OUT010,1534.0741487664063
FDX52,OUT013,3427.2921555053617
FDE28,OUT045,3685.5710473819818
FDN15,OUT017,2337.5346771653503
FDO28,OUT017,2158.283849114522
FDQ33,OUT045,2751.35475319149
FDM22,OUT010,1052.6176945454545
FDJ03,OUT017,1344.6559665236055
FDI16,OUT045,1344.6559665236055
FDI09,OUT027,6014.784980392151
FDX55,OUT013,4004.3782044744016
FDS23,OUT027,3758.4300852459055
DRC12,OUT045,3719.8763989784147
FDH41,OUT049,3719.8763989784147
FDN01,OUT013,3354.5576251303514
FDV55,OUT045,2609.008114770312
NCJ19,OUT013,1228.5415206030152
NCY29,OUT010,1052.6176945454545
FDP03,OUT018,2158.283849114522
FDZ52,OUT045,2158.283849114522
FDH31,OUT010,1534.0741487664063
FDQ19,OUT018,3727.6665791855135
FDS15,OUT035,1731.9115259545667
FDN32,OUT017,3667.372092705895
FDH32,OUT049,1731.9115259545667
FDF33,OUT017,1731.9115259545667
FDJ22,OUT046,3965.657086807132
FDG56,OUT010,1186.2355822441455
FDC05,OUT046,3427.2921555053617
FDK09,OUT013,3719.8763989784147
NCV29,OUT045,3427.2921555053617
NCC43,OUT019,2268.9653767195873
NCA42,OUT049,2825.8951546162325
FDC10,OUT046,2158.283849114522
FDC16,OUT013,1534.0741487664063
NCL17,OUT013,2170.505417155173
FDA51,OUT035,2170.505417155173
FDW01,OUT017,2674.8468521815066
NCF30,OUT045,2455.1216353351433
FDN49,OUT013,1228.5415206030152
FDY20,OUT045,1534.0741487664063
FDC15,OUT045,2825.8951546162325
FDY24,OUT046,1228.5415206030152
NCG43,OUT017,1731.9115259545667
FDA48,OUT013,3610.43377152427
NCF55,OUT017,1367.9724074074072
FDL38,OUT049,1534.0741487664063
NCQ29,OUT018,4060.141573177841
FDC34,OUT017,2751.35475319149
FDP36,OUT027,2339.1851204678346
FDN50,OUT010,1379.3044424521058
FDO23,OUT049,1731.9115259545667
FDT56,OUT013,1228.5415206030152
FDT13,OUT027,5341.060227241394
FDZ03,OUT013,3465.84214391891
FDQ03,OUT010,2887.4129810026393
FDU44,OUT045,3369.676037224761
FDD03,OUT049,3832.7725078608205
NCH30,OUT013,2106.5235060489
FDS60,OUT010,2609.008114770312
FDG08,OUT046,3354.5576251303514
FDX38,OUT017,1344.6559665236055
FDD22,OUT017,2170.505417155173
FDW51,OUT013,3462.078176094264
FDL09,OUT017,3369.676037224761
FDZ60,OUT045,1731.9115259545667
NCH07,OUT046,2830.86529269163
NCQ41,OUT049,3719.8763989784147
FDW04,OUT049,2337.5346771653503
FDI08,OUT027,6014.784980392151
FDR19,OUT019,2106.5235060489
FDV13,OUT046,1534.0741487664063
FDB52,OUT017,5391.00830739777
FDZ48,OUT027,3148.9417595419845
NCO14,OUT049,1367.9724074074072
FDZ50,OUT013,3427.2921555053617
FDN27,OUT019,1731.9115259545667
FDQ60,OUT013,2170.505417155173
FDR49,OUT017,1344.6559665236055
DRJ35,OUT027,2410.4524967213097
DRI49,OUT017,1534.0741487664063
FDB47,OUT017,4119.010667103939
FDP37,OUT010,1731.9115259545667
FDR26,OUT049,3427.2921555053617
FDY31,OUT019,2106.5235060489
FDC11,OUT045,1534.0741487664063
DRP47,OUT035,4167.42720015058
NCY54,OUT018,2854.6408651641955
FDR27,OUT046,2337.5346771653503
FDQ21,OUT019,1731.9115259545667
NCQ29,OUT035,5391.00830739777
FDJ02,OUT046,2447.522865795206
FDE21,OUT018,2106.5235060489
FDM39,OUT046,3369.676037224761
FDZ01,OUT017,1731.9115259545667
NCB19,OUT018,1421.1196686980604
FDU03,OUT046,3427.2921555053617
FDP27,OUT049,3427.2921555053617
DRF01,OUT045,2609.008114770312
FDM03,OUT049,1731.9115259545667
FDV01,OUT046,2556.221119638817
FDS16,OUT046,2455.1216353351433
FDO45,OUT035,1534.0741487664063
NCX06,OUT035,3427.2921555053617
FDP13,OUT046,1228.5415206030152
NCR38,OUT018,3667.372092705895
FDA01,OUT013,1344.6559665236055
FDT26,OUT017,2158.283849114522
FDD44,OUT027,6014.784980392151
FDB26,OUT013,1344.6559665236055
FDP45,OUT019,2609.008114770312
NCP55,OUT046,1344.6559665236055
FDT23,OUT017,1534.0741487664063
FDO51,OUT045,1344.6559665236055
FDA44,OUT046,1344.6559665236055
NCJ31,OUT018,3667.372092705895
FDX37,OUT045,1731.9115259545667
NCD18,OUT049,3965.657086807132
FDN40,OUT027,3794.4971256038684
FDL33,OUT017,3667.372092705895
DRF48,OUT035,3667.372092705895
FDW08,OUT035,1731.9115259545667
FDX39,OUT018,3354.5576251303514
FDB38,OUT049,3369.676037224761
FDY46,OUT018,3465.84214391891
NCB06,OUT049,3052.8852631015943
FDA34,OUT035,3382.2993830838423
FDA35,OUT045,2170.505417155173
FDQ07,OUT035,4119.010667103939
FDU32,OUT045,2337.5346771653503
FDU26,OUT013,2170.505417155173
FDU13,OUT010,2106.5235060489
FDO09,OUT035,4270.767236082471
FDW03,OUT019,1534.0741487664063
FDB38,OUT013,3052.8852631015943
FDL26,OUT010,2106.5235060489
NCN43,OUT045,2170.505417155173
FDH08,OUT045,4119.010667103939
NCC31,OUT019,2106.5235060489
FDH14,OUT035,2337.5346771653503
FDL40,OUT017,1731.9115259545667
FDD20,OUT035,2337.5346771653503
NCV53,OUT035,4619.051718753353
FDD16,OUT045,1421.1196686980604
FDP24,OUT035,2170.505417155173
FDQ25,OUT045,3427.2921555053617
FDM38,OUT035,1344.6559665236055
NCT18,OUT010,2455.1216353351433
FDM34,OUT049,2170.505417155173
DRH37,OUT010,2395.718448918912
NCE07,OUT013,2455.1216353351433
FDG12,OUT013,2106.5235060489
FDB59,OUT010,3354.5576251303514
FDS10,OUT018,3052.8852631015943
FDN21,OUT010,2170.505417155173
FDM02,OUT045,1534.0741487664063
FDO44,OUT049,2158.283849114522
NCN17,OUT017,1731.9115259545667
FDH16,OUT018,1534.0741487664063
FDL44,OUT046,2877.3076156941515
FDY47,OUT017,2337.5346771653503
DRI39,OUT046,1228.5415206030152
NCX54,OUT018,1694.1995558080828
FDE59,OUT046,1344.6559665236055
FDO46,OUT045,3965.657086807132
DRE13,OUT046,1534.0741487664063
FDW14,OUT013,1534.0741487664063
FDF35,OUT046,1731.9115259545667
FDO50,OUT019,1379.3044424521058
DRF49,OUT017,2158.283849114522
FDT60,OUT049,2337.5346771653503
FDP38,OUT045,1344.6559665236055
FDA31,OUT027,4423.581727450982
FDY52,OUT010,1186.2355822441455
FDD03,OUT027,5840.571415044253
FDN52,OUT018,1421.1196686980604
FDU20,OUT010,1731.9115259545667
FDD22,OUT035,1977.9716556390977
NCB55,OUT019,1052.6176945454545
FDN27,OUT045,2158.283849114522
FDD16,OUT013,1534.0741487664063
FDW48,OUT046,1534.0741487664063
DRN35,OUT045,1344.6559665236055
FDX25,OUT049,3427.2921555053617
DRD49,OUT049,4167.42720015058
FDE21,OUT019,1731.9115259545667
FDN44,OUT035,3052.8852631015943
DRC01,OUT049,1344.6559665236055
NCK30,OUT046,4271.638563027145
FDU39,OUT013,1344.6559665236055
FDB49,OUT013,1731.9115259545667
FDS12,OUT045,2447.522865795206
FDR57,OUT018,2170.505417155173
FDX22,OUT027,5654.037285217387
FDC60,OUT013,1534.0741487664063
NCE42,OUT049,4119.010667103939
NCK42,OUT049,3965.657086807132
DRE01,OUT017,4198.7524090509
FDE57,OUT018,2158.283849114522
DRK59,OUT019,2307.2053455782266
FDB10,OUT027,6014.784980392151
FDQ25,OUT046,3369.676037224761
FDY26,OUT017,4119.010667103939
FDG28,OUT049,4198.7524090509
FDM14,OUT049,1731.9115259545667
NCH29,OUT049,1731.9115259545667
FDD48,OUT049,2158.283849114522
FDC17,OUT045,3965.657086807132
DRH49,OUT027,2471.621994642856
FDN44,OUT018,2455.1216353351433
FDC29,OUT045,2158.283849114522
DRK01,OUT019,1379.3044424521058
FDD48,OUT017,2158.283849114522
FDB59,OUT013,3719.8763989784147
FDY45,OUT010,2918.504985931147
FDX60,OUT035,1534.0741487664063
FDT09,OUT010,2085.3305214457823
DRB24,OUT018,2170.505417155173
FDL13,OUT035,4119.010667103939
FDN16,OUT035,1731.9115259545667
FDK57,OUT013,2170.505417155173
FDO22,OUT027,2471.621994642856
FDC57,OUT010,2609.008114770312
FDZ13,OUT027,2410.4524967213097
FDW27,OUT013,2455.1216353351433
FDX10,OUT049,1344.6559665236055
FDY08,OUT018,2170.505417155173
FDA49,OUT017,1534.0741487664063
FDC32,OUT018,1645.5197765642804
FDO04,OUT035,1344.6559665236055
NCZ54,OUT013,2918.504985931147
FDY40,OUT045,1344.6559665236055
FDW36,OUT045,1731.9115259545667
FDE11,OUT017,3462.078176094264
DRE37,OUT045,3571.4223195454533
NCK19,OUT017,3465.84214391891
FDT19,OUT035,3369.676037224761
FDE56,OUT045,1344.6559665236055
FDZ57,OUT010,2085.3305214457823
FDB35,OUT035,1614.3191216509742
FDF09,OUT010,1052.6176945454545
FDO34,OUT046,3369.676037224761
FDA55,OUT046,3965.657086807132
NCM18,OUT035,1367.9724074074072
FDJ20,OUT019,1731.9115259545667
DRQ35,OUT019,1731.9115259545667
FDG02,OUT013,3667.372092705895
NCU29,OUT018,2170.505417155173
FDL27,OUT027,2410.4524967213097
NCA54,OUT035,3583.9815896507234
FDJ32,OUT035,1421.1196686980604
FDB21,OUT019,2268.9653767195873
FDR46,OUT035,2674.8468521815066
FDZ32,OUT046,1731.9115259545667
DRF36,OUT017,3965.657086807132
NCU54,OUT017,3667.372092705895
NCI31,OUT017,1344.6559665236055
DRA59,OUT035,3427.2921555053617
NCC55,OUT045,1367.9724074074072
FDE44,OUT018,1228.5415206030152
NCN26,OUT018,2085.3305214457823
FDC11,OUT049,1534.0741487664063
FDV24,OUT035,2455.1216353351433
FDR40,OUT019,1322.9524676514018
NCQ17,OUT049,2877.3076156941515
FDC46,OUT045,3667.372092705895
NCM18,OUT046,1421.1196686980604
FDK16,OUT046,1731.9115259545667
FDI28,OUT017,1534.0741487664063
FDS11,OUT018,3354.5576251303514
DRD13,OUT046,1421.1196686980604
FDL36,OUT035,1534.0741487664063
FDI27,OUT013,1344.6559665236055
FDJ53,OUT019,1694.1995558080828
FDS44,OUT045,4198.7524090509
FDE28,OUT046,3610.43377152427
FDQ33,OUT018,2337.5346771653503
FDB37,OUT017,4619.051718753353
FDQ31,OUT045,1534.0741487664063
NCQ05,OUT046,2455.1216353351433
FDE10,OUT013,2170.505417155173
FDF38,OUT017,1344.6559665236055
FDE50,OUT019,2455.1216353351433
DRG37,OUT010,2106.5235060489
NCH06,OUT049,4198.7524090509
FDY14,OUT045,5409.329331392204
FDO27,OUT017,1731.9115259545667
FDQ19,OUT049,4198.7524090509
FDZ26,OUT019,2396.475298039214
FDN51,OUT013,5458.019397960666
FDK20,OUT035,2170.505417155173
FDD40,OUT018,3667.372092705895
DRI25,OUT018,1228.5415206030152
FDH56,OUT017,2158.283849114522
FDI36,OUT027,5409.329331392204
DRH11,OUT018,1228.5415206030152
NCV18,OUT017,1534.0741487664063
DRI01,OUT049,3427.2921555053617
DRE48,OUT049,3719.8763989784147
FDS51,OUT035,1344.6559665236055
FDM38,OUT017,1344.6559665236055
FDB60,OUT027,5531.419343458634
FDY58,OUT035,4119.010667103939
FDY22,OUT045,2455.1216353351433
FDF11,OUT027,6266.875674809831
FDZ51,OUT035,1731.9115259545667
FDQ45,OUT017,3719.537445442168
FDF17,OUT035,3583.9815896507234
NCF31,OUT027,4060.1668373289463
FDA37,OUT013,2170.505417155173
FDO51,OUT046,1344.6559665236055
FDF34,OUT013,4119.010667103939
FDD57,OUT018,1694.1995558080828
FDO37,OUT046,4119.010667103939
FDR49,OUT049,1344.6559665236055
FDS39,OUT049,2337.5346771653503
FDI48,OUT027,2410.4524967213097
DRM35,OUT049,3427.2921555053617
FDV57,OUT035,3719.537445442168
FDZ55,OUT013,3269.2779587048285
FDI28,OUT035,1534.0741487664063
FDS21,OUT045,1379.3044424521058
FDT34,OUT013,1731.9115259545667
DRI25,OUT035,1344.6559665236055
FDT47,OUT010,1534.0741487664063
DRH39,OUT045,1421.1196686980604
NCD54,OUT045,2674.8468521815066
FDU16,OUT027,2556.221119638817
NCW29,OUT045,2337.5346771653503
FDV25,OUT027,5654.037285217387
FDM56,OUT035,1731.9115259545667
FDZ04,OUT027,2410.4524967213097
FDG59,OUT019,1052.6176945454545
FDI56,OUT045,1614.3191216509742
FDS33,OUT035,1534.0741487664063
FDC23,OUT049,3427.2921555053617
FDT11,OUT049,3667.372092705895
FDG17,OUT045,4271.638563027145
FDZ44,OUT045,2158.283849114522
FDJ52,OUT013,2918.504985931147
DRI23,OUT046,2830.86529269163
DRE15,OUT010,1379.3044424521058
NCF07,OUT013,1731.9115259545667
NCR29,OUT049,1344.6559665236055
FDE44,OUT019,1052.6176945454545
FDT23,OUT035,1534.0741487664063
NCG06,OUT017,5303.425224073295
NCU41,OUT010,2854.6408651641955
FDH46,OUT017,1731.9115259545667
FDV31,OUT013,3354.5576251303514
NCT41,OUT027,3794.4971256038684
FDE22,OUT027,4423.581727450982
FDC26,OUT045,1731.9115259545667
DRF51,OUT017,1344.6559665236055
NCY53,OUT019,1694.1995558080828
FDY21,OUT017,3719.8763989784147
FDL27,OUT013,1421.1196686980604
FDZ34,OUT049,3427.2921555053617
NCF43,OUT010,2106.5235060489
FDC21,OUT035,1731.9115259545667
FDL26,OUT013,2455.1216353351433
FDT25,OUT010,1731.9115259545667
NCR30,OUT046,1421.1196686980604
DRL23,OUT019,1534.0741487664063
NCR05,OUT049,3465.84214391891
NCE19,OUT018,1228.5415206030152
FDY07,OUT035,1344.6559665236055
FDB10,OUT017,4119.010667103939
FDP57,OUT013,1664.5464096514752
FDU48,OUT019,1731.9115259545667
FDH48,OUT035,1534.0741487664063
FDO33,OUT035,2170.505417155173
NCU29,OUT045,2674.8468521815066
FDW35,OUT046,1344.6559665236055
FDH05,OUT010,2854.6408651641955
FDP26,OUT049,1731.9115259545667
DRG27,OUT035,1344.6559665236055
FDQ33,OUT046,2455.1216353351433
FDH20,OUT010,1534.0741487664063
FDV14,OUT046,1534.0741487664063
DRD01,OUT046,1344.6559665236055
NCI17,OUT049,1731.9115259545667
FDF39,OUT010,2887.4129810026393
FDX37,OUT046,1731.9115259545667
NCX17,OUT035,4270.767236082471
FDN03,OUT013,4299.837237401783
NCS41,OUT010,2556.221119638817
FDH34,OUT045,3965.657086807132
NCX53,OUT018,2158.283849114522
FDY31,OUT046,2455.1216353351433
